customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7521-EIAIJ,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,67.47,65.3,Yes
3486-DCJOK,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),98.0,6836.44,No
3317-FLMQP,Female,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,94.8,4846.93,No
8842-BKICR,Male,0,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.07,403.48,No
2293-BQVZH,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,67.56,319.9,No
8849-ZRYSH,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.53,771.82,Yes
6255-CCLVQ,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,78.41,1559.44,Yes
5323-QNSIU,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,59.12,3793.82,No
8844-KTCUO,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.02,68.17,No
5810-THDLH,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.63,157.8,Yes
1869-OLPPU,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),99.64,383.38,Yes
9627-TDKMI,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),61.4,3625.98,No
4587-LIMPZ,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,57.04,624.04,No
9297-MGZSX,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.29,3724.68,Yes
8024-MMZUB,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),67.86,1548.27,No
4849-VMZIA,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.29,995.58,No
9333-PTOAQ,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.82,1198.43,No
8325-MOPPB,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.22,764.85,No
9234-HTCLT,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),79.62,1686.05,Yes
8631-UQKQS,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),93.73,670.28,Yes
8413-ALORW,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.26,471.1,No
5701-AMOGO,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,84.18,430.36,Yes
5083-JNFNX,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.05,342.18,Yes
3296-VLKYT,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,82.49,4112.16,Yes
9853-TAHYN,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.6,2897.02,Yes
6985-YWEWY,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.05,377.98,No
2543-PVPMT,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.28,1755.29,Yes
6902-AVCFV,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.51,3807.8,Yes
9529-CJQGO,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.58,1091.43,Yes
1730-YKQEG,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.47,2051.93,No
3130-YXOCO,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.71,54.52,Yes
3916-WLTEC,Male,0,No,No,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.24,2049.19,Yes
7265-IGZBW,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.3,4188.81,Yes
3810-UPIMS,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,75.87,1682.03,No
8999-TQFDA,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.45,1738.04,Yes
6310-SIMHW,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.57,74.86,Yes
9812-OKLND,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,57.32,60.69,Yes
5512-XDSIJ,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.2,3593.49,No
2379-TIMLK,Male,1,Yes,No,32,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.07,1865.78,Yes
8819-RLPET,Male,1,No,No,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.3,1287.93,Yes
9459-UYKIR,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,65.13,1504.5,No
2725-YCTQN,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.91,57.21,Yes
2232-YHEEI,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,87.07,5478.1,No
9338-WIVRP,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.49,389.96,Yes
9480-BNNAZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.91,304.82,Yes
2721-YPOZO,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.79,195.54,Yes
2195-PNXOW,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,79.84,1130.5,No
2306-JCWQH,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.38,664.95,Yes
1909-UJADA,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,57.0,3123.57,No
2695-TOMBS,Male,1,No,Yes,20,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,1909.43,Yes
9855-MXKVO,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,63.36,3035.5,No
3825-IITAQ,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.04,402.2,Yes
2789-ROFGQ,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.47,5586.38,Yes
4653-HLUNL,Female,0,Yes,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.3,4383.79,No
6494-JVTOG,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.44,83.69,Yes
4129-IJJPG,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),69.5,4664.42,No
7811-EWCRK,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.72,1679.74,Yes
4534-UTEXL,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),78.09,65.3,Yes
2774-IGJWM,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.37,282.7,No
4239-LVXSZ,Female,0,Yes,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.74,1263.12,No
7361-APVQY,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),86.15,2401.46,Yes
8741-RKRGR,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.95,4263.61,No
7981-GWVJK,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.69,75.46,Yes
1364-IGIMZ,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.53,1531.2,No
9160-UTBYC,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.15,4151.67,Yes
1773-MUATS,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.96,277.07,Yes
6344-UVBON,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.02,3716.29,Yes
7802-KOFTI,Male,1,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.12,199.96,Yes
8012-TBFZR,Female,0,No,Yes,67,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,61.74,4152.49,No
1603-WSIUX,Male,0,No,Yes,34,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,55.15,1863.97,No
4770-FNZXM,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.82,1425.43,No
9978-UZSXZ,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,91.52,89.56,Yes
4756-NXRLD,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.89,5222.08,Yes
6392-DLMDJ,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,93.27,2415.86,Yes
6086-COBYY,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.92,453.88,Yes
7576-FZHCY,Male,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),71.07,1282.61,No
8313-VAPGC,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.75,1623.74,Yes
4574-DIESO,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.82,65.21,Yes
9741-RSXOZ,Male,1,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.55,4217.99,Yes
6769-FNQIS,Male,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,76.12,No
5893-EWGST,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.73,378.3,Yes
2785-GXBYW,Female,1,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.37,5575.95,Yes
8727-MHFFI,Female,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.67,5935.68,Yes
5890-KEYQT,Female,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.66,1222.89,No
1986-OYONM,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),90.99,94.44,Yes
1906-MZVXI,Male,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.38,400.28,No
8939-QNXRK,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.66,270.05,Yes
4081-IYCVW,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,63.79,249.7,No
3829-ZYOBX,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.92,1824.65,No
2741-PGDRX,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,57.17,320.03,Yes
2690-EFGOZ,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.44,2501.18,Yes
2088-XDYAK,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.86,3807.69,Yes
5490-JQDXO,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.3,404.59,No
9431-UMIKK,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.96,844.38,Yes
5725-FMVXV,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.89,1714.38,Yes
8002-RTNOZ,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.31,3773.15,Yes
5537-DBGJP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,94.92,280.61,Yes
1713-RQUMA,Female,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.69,308.88,No
9768-OAFYZ,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.39,3332.33,Yes
9652-AEIYQ,Female,0,No,No,37,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,54.37,2022.94,No
6167-HQOXA,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,90.45,5320.29,No
7411-EXFYA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.02,6263.35,No
1256-JJCQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.03,1430.56,Yes
3460-RBIXQ,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.11,1297.4,No
5515-QQLTR,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),98.99,897.94,Yes
7786-KYRDQ,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.97,1227.28,Yes
8345-ENJOA,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),62.6,1565.55,No
5943-KWTFX,Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.87,1427.54,No
1636-VPBAX,Male,1,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,64.3,1664.94,Yes
1712-VLQYO,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.81,723.93,Yes
8773-SVJZL,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.62,195.68,Yes
7957-IMCUN,Male,1,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.82,731.29,No
8939-TWYKP,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),67.35,1619.02,No
2845-WQMKC,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.07,2165.06,Yes
2509-VUKPS,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.13,561.79,No
8714-DPPUZ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.67,493.56,Yes
4960-DSZQM,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),102.2,6414.72,No
8833-VWZXA,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.85,1231.91,Yes
4499-DKEBQ,Female,0,No,Yes,51,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,43.29,2207.69,No
7823-FUIMK,Male,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.72,2029.37,Yes
2025-JLHKJ,Male,0,No,Yes,56,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.39,3934.18,No
8372-YQGXC,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.25,2030.87,No
4741-TMSGI,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),57.8,1846.54,No
4026-MVHVR,Female,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,70.49,4019.42,No
3620-WBRRK,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.91,260.31,Yes
4872-NPKAG,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.82,6155.75,Yes
5092-PNONU,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.1,169.67,Yes
3666-PSQZF,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.45,197.31,Yes
4888-IRQLW,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.57,291.6,Yes
1565-VEKDD,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.27,1604.82,Yes
6890-ZXWYQ,Male,1,No,Yes,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.71,1769.77,Yes
3982-ZDWML,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.76,1341.98,Yes
3580-SUTRK,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.74,2478.61,Yes
5019-CQLJH,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.05,3481.14,Yes
4022-EDZUT,Female,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,89.78,1976.16,Yes
2074-UDOQL,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.08,171.47,No
2986-JOJXW,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.02,384.08,Yes
3176-CUZLA,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.29,1789.1,No
8234-ESYAD,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.18,175.79,Yes
5284-ZZDQN,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,93.13,650.28,Yes
7129-AVPCW,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,67.74,1131.58,Yes
8400-WDUEK,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.9,154.38,Yes
6241-CFXKI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.58,147.95,Yes
3588-OWCAT,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,45.4,2562.29,No
4218-NQVNQ,Female,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,92.89,1301.72,Yes
8034-NLPAM,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.64,405.18,Yes
5150-SFGAA,Male,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.7,783.79,No
7468-FPYPN,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,94.81,4543.77,No
1864-MTJXJ,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,86.86,5225.96,No
6672-MCRTB,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,65.67,1502.09,Yes
4483-SWMMA,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.18,306.94,Yes
4041-AXEXC,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.97,2305.61,Yes
9123-GXVMW,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),95.66,2587.94,No
7429-RXUGA,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,68.08,3676.8,Yes
7107-HOTDB,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.14,220.17,Yes
